player_id,year,team_id,game_id,league_id,level_id,split_id,ip,ab,tb,ha,k,bf,rs,bb,r,er,gb,fb,pi,ipf,g,gs,w,l,s,sa,da,sh,sf,ta,hra,bk,ci,iw,wp,hp,gf,dp,qs,svo,bs,ra,cg,sho,sb,cs,hld,ir,irs,wpa,li,stint,outs,sd,md,war,ra9war
89,2024,98,0,203,4,1,2,11,0,4,2,12,0,1,4,3,1,3,48,0,2,0,0,2,0,3,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,-0.6176,31.8000,0,6,0,2,-0.1947,-0.5263
89,2024,98,0,203,4,3,1,9,0,3,1,10,0,1,4,3,1,3,0,2,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0000,26.9000,0,5,0,0,0.0000,0.0000
89,2024,98,0,203,4,2,0,2,0,1,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0000,4.9000,0,1,0,0,0.0000,0.0000
90,2024,74,0,202,3,1,5,18,0,2,5,22,0,3,1,1,5,6,89,1,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0.1079,18.7000,0,16,1,0,-0.0813,0.1911
90,2024,74,0,202,3,2,1,5,0,0,1,5,0,0,0,0,1,3,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0.0000,4.2000,0,5,0,0,0.0000,0.0000
90,2024,74,0,202,3,3,3,13,0,2,4,17,0,3,1,1,4,3,0,2,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0.0000,14.5000,0,11,0,0,0.0000,0.0000
92,2024,74,0,202,3,1,2,11,0,3,4,13,0,2,1,1,1,3,50,2,4,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,4,0,0,1,0,0,1,0,-0.1265,12.7000,0,8,1,1,0.0769,0.0400
92,2024,74,0,202,3,3,2,8,0,2,3,10,0,2,0,0,1,2,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0.0000,8.3000,0,6,0,0,0.0000,0.0000
92,2024,74,0,202,3,2,0,3,0,1,1,3,0,0,1,1,0,1,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.0000,4.4000,0,2,0,0,0.0000,0.0000
94,2024,98,0,203,4,1,3,12,0,3,2,13,0,1,1,1,3,4,49,1,2,0,1,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,1,2,0,0.2831,24.5000,0,10,2,0,-0.1170,0.1027
94,2024,98,0,203,4,3,2,9,0,3,2,9,0,0,1,1,2,2,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0.0000,16.1000,0,6,0,0,0.0000,0.0000
94,2024,98,0,203,4,2,1,3,0,0,0,4,0,1,0,0,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0.0000,8.4000,0,4,0,0,0.0000,0.0000
95,2024,69,0,202,3,1,9,29,0,3,7,33,6,3,0,0,13,6,121,0,1,1,1,0,0,2,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0.2956,25.5000,0,27,0,0,0.3047,0.8130
95,2024,69,0,202,3,3,3,10,0,1,1,11,3,0,0,0,5,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,7.2000,0,9,0,0,0.0000,0.0000
95,2024,69,0,202,3,2,6,19,0,2,6,22,3,3,0,0,8,3,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0000,18.3000,0,18,0,0,0.0000,0.0000
95,2024,32,0,201,2,1,1,4,0,1,1,4,0,0,0,0,2,0,12,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0726,8.0000,0,3,1,0,0.0672,0.0839
95,2024,32,0,201,2,3,0,3,0,1,1,3,0,0,0,0,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0000,5.8000,0,2,0,0,0.0000,0.0000
95,2024,32,0,201,2,2,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0000,2.2000,0,1,0,0,0.0000,0.0000
96,2024,13,0,200,1,1,1,5,0,1,3,5,0,0,0,0,0,1,26,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153,3.5000,0,4,0,0,0.0896,0.0896
96,2024,13,0,200,1,3,1,3,0,0,3,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,2.4000,0,3,0,0,0.0000,0.0000
96,2024,13,0,200,1,2,0,2,0,1,0,2,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,1.1000,0,1,0,0,0.0000,0.0000
97,2024,13,0,200,1,1,7,40,0,19,5,45,10,4,11,11,10,7,163,2,2,2,0,1,0,14,5,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.5268,58.0000,0,23,0,0,0.2088,-0.4745
97,2024,13,0,200,1,3,6,29,0,13,5,33,9,3,6,6,7,5,0,0,2,2,0,0,0,10,3,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0000,41.2000,0,18,0,0,0.0000,0.0000
97,2024,13,0,200,1,2,1,11,0,6,0,12,1,1,5,5,3,2,0,2,2,2,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,16.8000,0,5,0,0,0.0000,0.0000
99,2024,32,0,201,2,1,2,14,0,7,3,15,0,1,4,4,2,2,62,1,1,0,0,0,0,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,-0.2218,8.8000,0,7,0,1,-0.0730,-0.2363
99,2024,32,0,201,2,3,0,6,0,4,1,7,0,1,2,2,1,0,0,2,1,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,0.0000,4.9000,0,2,0,0,0.0000,0.0000
99,2024,32,0,201,2,2,1,8,0,3,2,8,0,0,2,2,1,2,0,2,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0000,3.9000,0,5,0,0,0.0000,0.0000
100,2024,13,0,200,1,1,4,17,0,5,4,17,0,0,3,3,5,3,55,0,4,0,0,1,0,3,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,4,0,0,1,0,0,4,0,-0.1436,19.4000,0,12,1,1,-0.1395,-0.0939
100,2024,13,0,200,1,2,1,6,0,2,0,6,0,0,1,1,3,1,0,1,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0.0000,6.3000,0,4,0,0,0.0000,0.0000
100,2024,13,0,200,1,3,2,11,0,3,4,11,0,0,2,2,2,2,0,2,4,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0.0000,13.1000,0,8,0,0,0.0000,0.0000
101,2024,13,0,200,1,1,23,90,0,22,21,106,13,13,8,8,26,21,412,2,4,4,1,1,0,14,4,1,0,0,4,0,0,0,1,2,0,2,2,0,0,0,0,0,2,1,0,0,0,-0.0438,116.3000,0,71,0,0,0.0652,0.7366
101,2024,13,0,200,1,3,18,66,0,14,15,81,8,12,7,7,20,17,0,0,4,4,0,0,0,10,1,1,0,0,3,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0000,92.9000,0,54,0,0,0.0000,0.0000
101,2024,13,0,200,1,2,5,24,0,8,6,25,5,1,1,1,6,4,0,2,3,3,0,0,0,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,23.4000,0,17,0,0,0.0000,0.0000
102,2024,69,0,202,3,1,3,15,0,5,6,16,0,0,0,0,1,4,57,2,3,0,1,0,2,4,0,1,0,1,0,0,0,0,0,0,2,0,0,3,1,3,0,0,0,0,0,1,1,0.0428,40.1000,0,11,1,1,0.3629,0.3629
102,2024,69,0,202,3,2,2,8,0,3,3,9,0,0,0,0,1,2,0,0,3,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0.0000,14.3000,0,6,0,0,0.0000,0.0000
102,2024,69,0,202,3,3,1,7,0,2,3,7,0,0,0,0,0,2,0,2,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.0000,25.8000,0,5,0,0,0.0000,0.0000
103,2024,13,0,200,1,1,9,31,0,5,8,33,0,2,3,3,12,6,104,0,7,0,0,1,3,1,3,0,0,0,1,0,0,0,0,0,6,1,0,3,0,7,0,0,0,0,0,0,0,0.4130,53.0000,0,27,3,1,0.1876,0.2414
103,2024,13,0,200,1,3,8,29,0,4,8,31,0,2,2,2,12,5,0,2,7,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0.0000,47.8000,0,26,0,0,0.0000,0.0000
103,2024,13,0,200,1,2,0,2,0,1,0,2,0,0,1,1,0,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0000,5.2000,0,1,0,0,0.0000,0.0000
106,2024,69,0,202,3,1,3,10,0,0,2,10,0,0,0,0,4,4,35,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,0,0.0040,2.0000,0,10,0,0,0.1164,0.1914
106,2024,69,0,202,3,3,1,4,0,0,0,4,0,0,0,0,2,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0000,0.6000,0,4,0,0,0.0000,0.0000
106,2024,69,0,202,3,2,2,6,0,0,2,6,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0.0000,1.4000,0,6,0,0,0.0000,0.0000
107,2024,13,0,200,1,1,8,28,0,4,7,33,0,4,4,2,8,9,128,1,4,1,0,0,0,3,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,3,0,0,1,0,0,0,0,0.0115,23.6000,0,25,1,0,0.2762,0.0856
107,2024,13,0,200,1,3,6,21,0,3,4,25,0,3,2,2,7,7,0,1,4,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0.0000,19.5000,0,19,0,0,0.0000,0.0000
107,2024,13,0,200,1,2,2,7,0,1,3,8,0,1,2,0,1,2,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.0000,4.1000,0,6,0,0,0.0000,0.0000
134,2024,69,0,202,3,1,3,10,0,1,2,11,0,1,0,0,4,3,33,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0750,7.4000,0,9,1,0,0.0696,0.1712
134,2024,69,0,202,3,2,1,5,0,1,1,6,0,1,0,0,2,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0000,3.1000,0,4,0,0,0.0000,0.0000
134,2024,69,0,202,3,3,1,5,0,0,1,5,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0000,4.3000,0,5,0,0,0.0000,0.0000
137,2024,69,0,202,3,1,2,11,0,3,3,11,0,0,2,2,0,5,39,2,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0363,7.1000,0,8,0,0,0.1365,-0.0640
137,2024,69,0,202,3,2,0,4,0,2,0,4,0,0,2,2,0,2,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0000,2.3000,0,2,0,0,0.0000,0.0000
137,2024,69,0,202,3,3,2,7,0,1,3,7,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0000,4.8000,0,6,0,0,0.0000,0.0000
138,2024,69,0,202,3,1,2,11,0,3,2,12,0,1,3,3,4,2,40,2,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.0305,6.3000,0,8,0,0,-0.3220,-0.1522
138,2024,69,0,202,3,3,2,8,0,2,1,8,0,0,2,2,3,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0000,4.9000,0,6,0,0,0.0000,0.0000
138,2024,69,0,202,3,2,0,3,0,1,1,4,0,1,1,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0000,1.4000,0,2,0,0,0.0000,0.0000
140,2024,32,0,201,2,1,2,5,0,0,3,5,0,0,0,0,2,0,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0.0018,0.5000,0,6,0,0,0.1163,0.1163
140,2024,32,0,201,2,2,1,3,0,0,1,3,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.0000,0.3000,0,4,0,0,0.0000,0.0000
140,2024,32,0,201,2,3,0,2,0,0,2,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0000,0.2000,0,2,0,0,0.0000,0.0000
141,2024,69,0,202,3,1,0,2,0,2,0,3,0,1,3,3,0,0,8,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,-0.1949,7.1000,0,0,0,1,0.0000,0.0000
141,2024,69,0,202,3,3,0,1,0,1,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0.0000,4.1000,0,0,0,0,0.0000,0.0000
141,2024,69,0,202,3,2,0,1,0,1,0,1,0,0,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0.0000,3.0000,0,0,0,0,0.0000,0.0000
142,2024,11,0,200,1,1,1,7,0,3,0,9,0,2,3,3,2,2,27,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,-0.1059,5.3000,0,4,0,1,-0.0436,-0.1998
142,2024,11,0,200,1,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0000,1.3000,0,0,0,0,0.0000,0.0000
142,2024,11,0,200,1,3,1,7,0,3,0,7,0,0,3,3,2,2,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0000,4.0000,0,4,0,0,0.0000,0.0000
143,2024,11,0,200,1,1,20,77,0,17,15,81,3,3,6,6,26,19,295,1,3,3,0,1,0,12,2,1,0,0,3,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0.5086,94.9000,0,61,0,0,0.3908,0.7422
143,2024,11,0,200,1,3,12,44,0,9,7,46,0,1,4,4,16,12,0,0,3,3,0,0,0,8,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0000,55.4000,0,36,0,0,0.0000,0.0000
143,2024,11,0,200,1,2,8,33,0,8,8,35,3,2,2,2,10,7,0,1,3,3,0,0,0,4,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,39.5000,0,25,0,0,0.0000,0.0000
144,2024,11,0,200,1,1,21,78,0,18,18,86,7,6,5,5,23,21,321,2,3,3,1,0,0,12,4,1,1,1,1,0,0,0,0,0,0,2,3,0,0,0,0,0,1,0,0,0,0,0.6861,106.1000,0,65,0,0,0.7484,0.9847
144,2024,11,0,200,1,3,12,39,0,6,9,44,4,3,2,2,13,13,0,1,3,3,0,0,0,4,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0000,52.0000,0,37,0,0,0.0000,0.0000
144,2024,11,0,200,1,2,9,39,0,12,9,42,3,3,3,3,10,8,0,1,3,3,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0000,54.1000,0,28,0,0,0.0000,0.0000
145,2024,11,0,200,1,1,9,35,0,8,4,36,0,1,1,1,14,9,123,0,6,0,1,0,0,6,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,3,3,1,0.3263,57.9000,0,27,4,1,0.3150,0.5268
145,2024,11,0,200,1,3,6,25,0,7,2,26,0,1,1,1,9,7,0,0,6,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,1,0.0000,46.2000,0,18,0,0,0.0000,0.0000
145,2024,11,0,200,1,2,3,10,0,1,2,10,0,0,0,0,5,2,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0.0000,11.7000,0,9,0,0,0.0000,0.0000
147,2024,52,0,201,2,1,5,17,0,4,4,19,0,2,0,0,3,6,85,0,3,2,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0.5642,36.4000,0,15,1,0,0.1705,0.3510
147,2024,52,0,201,2,2,2,5,0,0,1,5,0,0,0,0,2,2,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0000,12.3000,0,7,0,0,0.0000,0.0000
147,2024,52,0,201,2,3,2,12,0,4,3,14,0,2,0,0,1,4,0,2,3,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0000,24.1000,0,8,0,0,0.0000,0.0000
148,2024,11,0,200,1,1,28,105,0,28,20,114,20,5,9,7,30,29,395,0,4,4,2,1,0,21,3,3,0,1,3,0,0,0,0,1,0,2,3,0,0,0,1,0,2,2,0,0,0,-0.0019,124.9000,0,84,0,0,0.6388,0.9303
148,2024,11,0,200,1,3,18,67,0,15,15,73,17,3,3,3,19,20,0,2,4,4,0,0,0,13,2,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0000,79.8000,0,56,0,0,0.0000,0.0000
148,2024,11,0,200,1,2,9,38,0,13,5,41,3,2,6,4,11,9,0,1,4,4,0,0,0,8,1,1,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0000,45.1000,0,28,0,0,0.0000,0.0000
153,2024,11,0,200,1,1,8,29,0,4,9,31,0,2,2,2,6,10,107,1,7,0,1,0,1,2,1,0,0,0,1,0,0,0,1,0,4,0,0,1,0,7,0,0,1,0,1,4,0,0.5032,26.7000,0,25,4,0,0.1531,0.2531
153,2024,11,0,200,1,3,7,24,0,2,7,26,0,2,0,0,6,9,0,1,7,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0.0000,22.8000,0,22,0,0,0.0000,0.0000
153,2024,11,0,200,1,2,1,5,0,2,2,5,0,0,2,2,0,1,0,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0.0000,3.9000,0,3,0,0,0.0000,0.0000
177,2024,79,0,202,3,1,5,23,0,6,4,26,0,3,4,3,9,3,104,2,1,1,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.0857,24.4000,0,17,0,0,0.1544,-0.0474
177,2024,79,0,202,3,3,5,20,0,4,3,23,0,3,3,2,9,3,0,1,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0000,21.1000,0,16,0,0,0.0000,0.0000
177,2024,79,0,202,3,2,0,3,0,2,1,3,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,3.3000,0,1,0,0,0.0000,0.0000
179,2024,79,0,202,3,1,3,9,0,0,3,11,0,2,0,0,4,2,40,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,1,0,0.0184,1.3000,0,10,0,0,0.0633,0.1914
179,2024,79,0,202,3,3,3,8,0,0,3,10,0,2,0,0,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0.0000,1.2000,0,9,0,0,0.0000,0.0000
179,2024,79,0,202,3,2,0,1,0,0,0,1,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0000,0.1000,0,1,0,0,0.0000,0.0000
182,2024,106,0,203,4,1,1,8,0,4,0,11,0,3,4,4,3,1,30,1,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,-0.2955,10.1000,0,4,0,1,-0.2132,-0.2847
182,2024,106,0,203,4,3,1,7,0,3,0,9,0,2,4,4,3,1,0,1,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.0000,7.9000,0,4,0,0,0.0000,0.0000
182,2024,106,0,203,4,2,0,1,0,1,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0000,2.2000,0,0,0,0,0.0000,0.0000
183,2024,52,0,201,2,1,2,10,0,2,2,10,0,0,1,0,0,5,39,1,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,1,0,-0.0497,5.5000,0,7,0,1,0.0947,0.0198
183,2024,52,0,201,2,2,1,4,0,1,1,4,0,0,1,0,0,2,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0.0000,2.3000,0,3,0,0,0.0000,0.0000
183,2024,52,0,201,2,3,1,6,0,1,1,6,0,0,0,0,0,3,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0000,3.2000,0,4,0,0,0.0000,0.0000
185,2024,79,0,202,3,1,3,12,0,3,4,13,0,1,1,1,4,1,47,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2,1,-0.0223,2.7000,0,9,0,0,0.1237,0.0572
185,2024,79,0,202,3,2,1,4,0,1,1,5,0,1,0,0,1,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0.0000,1.5000,0,3,0,0,0.0000,0.0000
185,2024,79,0,202,3,3,2,8,0,2,3,8,0,0,1,1,3,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0.0000,1.2000,0,6,0,0,0.0000,0.0000
188,2024,79,0,202,3,1,2,11,0,5,2,12,0,1,3,3,1,3,41,0,2,0,1,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,-0.1444,10.8000,0,6,0,1,0.0507,-0.1928
188,2024,79,0,202,3,3,1,7,0,4,0,8,0,1,3,3,0,3,0,0,2,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0.0000,7.4000,0,3,0,0,0.0000,0.0000
188,2024,79,0,202,3,2,1,4,0,1,2,4,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0000,3.4000,0,3,0,0,0.0000,0.0000
189,2024,95,0,203,4,1,9,30,0,4,6,34,8,4,0,0,10,9,114,0,1,1,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0.2753,36.0000,0,27,0,0,0.3015,0.7997
189,2024,95,0,203,4,2,4,16,0,2,3,18,6,2,0,0,6,5,0,2,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,20.0000,0,14,0,0,0.0000,0.0000
189,2024,95,0,203,4,3,4,14,0,2,3,16,2,2,0,0,4,4,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0000,16.0000,0,13,0,0,0.0000,0.0000
190,2024,49,0,201,2,1,3,11,0,2,1,13,0,2,1,1,4,4,58,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,-0.0007,3.5000,0,10,0,0,0.0109,0.0765
190,2024,49,0,201,2,2,2,5,0,0,0,6,0,1,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0000,1.7000,0,6,0,0,0.0000,0.0000
190,2024,49,0,201,2,3,1,6,0,2,1,7,0,1,1,1,2,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0000,1.8000,0,4,0,0,0.0000,0.0000
191,2024,10,0,200,1,1,1,6,0,1,0,6,0,0,0,0,3,2,14,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,-0.0066,1.3000,0,5,0,0,0.0338,0.0966
