player_id,year,team_id,league_id,level_id,split_id,position,tc,a,po,er,ip,g,gs,e,dp,tp,pb,sba,rto,ipf,plays,plays_base,roe,opps_0,opps_made_0,opps_1,opps_made_1,opps_2,opps_made_2,opps_3,opps_made_3,opps_4,opps_made_4,opps_5,opps_made_5,framing,arm,zr
3503,2024,13,200,1,0,3,126,4,122,0,114,13,13,0,10,0,0,0,0,1,23,20,0,23,23,1,0,3,2,4,2,1,0,0,0,0.0000,0.0000,1.0699
3504,2024,32,201,2,0,8,26,0,26,0,79,9,9,0,0,0,0,0,0,0,26,24,0,15,15,5,5,2,1,4,2,7,3,12,0,0.0000,1.4494,1.2111
3506,2024,32,201,2,0,3,66,1,65,0,63,7,7,0,8,0,0,0,0,0,9,9,0,8,8,1,1,0,0,0,0,0,0,0,0,0.0000,0.0000,0.1400
3506,2024,32,201,2,0,7,4,0,4,0,18,2,2,0,0,0,0,0,0,0,4,4,0,2,2,0,0,0,0,1,1,2,1,1,0,0.0000,0.1542,0.4226
3507,2024,69,202,3,0,7,7,0,7,0,48,6,5,0,0,0,0,0,0,0,7,7,0,5,5,1,1,0,0,2,1,2,0,4,0,0.0000,0.5439,-0.1053
3507,2024,69,202,3,0,9,2,0,2,0,7,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,2,1,0,0,0,1,0,0.0000,0.0000,0.2002
3510,2024,13,200,1,0,7,2,0,2,0,3,3,0,0,0,0,0,0,0,1,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0114
3510,2024,13,200,1,0,9,3,0,3,0,12,3,1,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0,1,0,0.0000,0.0569,-0.0010
3512,2024,58,201,2,0,1,2,2,0,0,2,1,0,0,0,0,0,0,0,1,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0315
3514,2024,58,201,2,0,1,1,0,1,0,12,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1350,0.0000,-0.0844
3515,2024,58,201,2,0,1,0,0,0,0,4,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.0000
3517,2024,58,201,2,0,1,0,0,0,0,2,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.0000
3520,2024,12,200,1,0,1,2,1,1,0,5,7,0,0,0,0,0,0,0,2,2,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0.2700,0.0000,0.0304
3523,2024,75,202,3,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.0000
3525,2024,101,203,4,0,2,18,1,17,15,18,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1350,0.0000,-0.0082
3527,2024,101,203,4,0,4,13,9,4,0,18,2,2,0,2,0,0,0,0,0,7,7,0,8,7,1,1,0,0,0,0,2,0,0,0,0.0000,0.0000,-0.2423
3528,2024,101,203,4,0,5,3,2,1,0,18,2,2,0,0,0,0,0,0,0,2,2,0,3,3,0,0,1,0,0,0,0,0,0,0,0.0000,0.0000,-0.1040
3530,2024,58,201,2,0,4,49,30,19,0,70,9,9,0,7,0,0,0,0,0,26,26,0,28,25,1,1,3,2,6,2,2,0,7,0,0.0000,0.0000,-0.2782
3534,2024,101,203,4,0,8,9,0,9,0,18,2,2,0,0,0,0,0,0,0,9,9,0,7,7,0,0,0,0,1,1,1,1,1,0,0.0000,0.0393,0.5625
3536,2024,101,203,4,0,9,4,0,4,0,18,2,2,0,0,0,0,0,0,0,4,4,0,4,4,0,0,0,0,1,0,0,0,1,0,0.0000,0.2217,-0.0954
3538,2024,101,203,4,0,3,16,0,16,0,18,2,2,0,2,0,0,0,0,0,3,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.3105
3539,2024,58,201,2,0,5,10,6,4,0,33,4,4,0,0,0,0,0,0,0,7,6,0,9,9,1,1,0,0,0,0,0,0,0,0,0.0000,0.0000,0.5269
3539,2024,58,201,2,0,6,19,12,4,0,45,5,5,3,1,0,0,0,0,0,16,16,3,13,10,0,0,4,2,1,1,3,1,0,0,0.0000,0.0000,-0.8793
3540,2024,12,200,1,0,1,1,1,0,0,4,4,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.0062
3541,2024,42,201,2,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.0000
3542,2024,80,202,3,0,1,1,1,0,0,8,1,1,0,0,0,0,0,0,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0067
3544,2024,120,203,4,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0115
3546,2024,42,201,2,0,1,0,0,0,0,6,2,2,0,0,0,0,1,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,-0.1350,0.0000,-0.3492
3547,2024,28,200,1,0,1,0,0,0,0,5,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0000,0.0000,-0.0000
3548,2024,80,202,3,0,1,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1350,0.0000,-0.0000
3550,2024,28,200,1,0,1,0,0,0,0,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.0000
3552,2024,120,203,4,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0115
3554,2024,120,203,4,0,2,30,3,27,14,40,4,4,0,0,0,0,1,0,0,2,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0.1350,0.0000,0.3345
3555,2024,28,200,1,0,2,34,1,33,44,38,6,5,0,0,0,0,4,0,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.2700,0.0000,-0.1671
3556,2024,42,201,2,0,3,32,0,32,0,36,5,4,0,4,0,0,0,0,1,4,4,0,5,5,0,0,1,1,1,0,1,0,0,0,0.0000,0.0000,0.0504
3558,2024,120,203,4,0,5,10,9,1,0,40,4,4,0,2,0,0,0,0,0,10,10,0,8,8,2,2,0,0,0,0,1,0,1,0,0.0000,0.0000,0.3092
3560,2024,80,202,3,0,3,71,5,66,0,53,6,6,0,4,0,0,0,0,0,15,15,0,15,15,2,2,1,0,0,0,1,0,1,0,0.0000,0.0000,0.1138
3561,2024,42,201,2,0,5,23,19,2,0,68,8,8,2,2,0,0,0,0,1,23,23,2,13,12,7,6,3,1,0,0,2,2,1,0,0.0000,0.0000,-0.1214
3563,2024,120,203,4,0,9,4,0,4,0,36,4,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,1,1,1,1,3,2,2,0,0.0000,0.0000,0.9435
3564,2024,120,203,4,0,8,12,0,12,0,40,4,4,0,0,0,0,0,0,0,12,11,0,5,5,1,1,2,2,1,1,4,3,6,0,0.0000,0.3313,1.7414
3568,2024,42,201,2,0,2,62,5,56,49,69,8,8,1,1,0,0,7,1,1,2,2,0,2,2,0,0,1,1,0,0,0,0,0,0,0.4050,0.0000,0.1694
3569,2024,42,201,2,0,6,48,34,12,0,78,9,9,2,5,0,0,0,0,1,34,35,2,27,24,7,5,7,1,7,2,13,4,3,0,0.0000,0.0000,-1.0428
3571,2024,53,201,2,0,1,3,3,0,0,13,2,2,0,0,0,0,1,0,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.0422
3572,2024,9,200,1,0,1,1,1,0,0,6,4,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.1044
3573,2024,9,200,1,0,1,0,0,0,0,4,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1350,0.0000,-0.0000
3575,2024,53,201,2,0,1,0,0,0,0,10,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.0000
3577,2024,9,200,1,0,1,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1350,0.0000,-0.0000
3581,2024,9,200,1,0,1,2,2,0,0,14,3,3,0,0,0,0,0,0,2,2,2,0,1,1,1,1,0,0,0,0,0,0,0,0,-0.0000,0.0000,0.0304
3582,2024,117,203,4,0,1,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.0000
3583,2024,117,203,4,0,1,1,0,1,0,3,2,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.3584
3584,2024,62,202,3,0,2,37,2,35,16,36,4,4,0,0,0,0,6,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.1350,0.0000,0.2749
3584,2024,62,202,3,0,5,4,1,3,0,15,2,2,0,0,0,0,0,0,0,1,2,0,5,4,0,0,0,0,0,0,1,0,1,0,0.0000,0.0000,-0.5357
3590,2024,66,202,3,0,3,47,1,46,0,49,6,6,0,5,0,0,0,0,0,8,8,0,10,10,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.1087
3593,2024,53,201,2,0,3,20,1,19,0,27,3,3,0,5,0,0,0,0,0,3,3,0,6,6,0,0,0,0,0,0,1,0,0,0,0.0000,0.0000,0.0141
3594,2024,62,202,3,0,9,10,0,9,0,51,6,6,1,0,0,0,0,0,0,9,12,0,6,5,4,3,0,0,3,1,3,0,4,0,0.0000,1.2303,-1.7211
3595,2024,117,203,4,0,7,15,0,15,0,49,6,6,0,0,0,0,0,0,0,15,14,0,10,10,2,2,0,0,5,2,2,1,6,0,0.0000,0.2527,0.6980
3595,2024,117,203,4,0,9,1,0,1,0,5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0.0000,-0.0287,0.6142
3597,2024,117,203,4,0,8,23,0,23,0,54,6,6,0,0,0,0,0,0,0,23,23,0,12,12,3,3,2,2,3,2,7,4,6,0,0.0000,1.5371,1.7216
3598,2024,9,200,1,0,1,1,1,0,0,6,6,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0.1350,0.0000,0.0942
3599,2024,53,201,2,0,1,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1350,0.0000,-0.0000
3600,2024,53,201,2,0,4,57,28,28,0,76,9,9,1,11,0,0,0,0,0,26,26,1,25,23,1,1,5,3,7,2,5,1,3,0,0.0000,0.0000,-0.2895
3601,2024,87,202,3,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.0000
3602,2024,41,201,2,0,1,2,1,1,0,14,2,2,0,0,0,0,4,2,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0.1350,0.0000,0.6065
3603,2024,41,201,2,0,1,0,0,0,0,3,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0000,0.0000,-0.0000
3604,2024,41,201,2,0,1,1,1,0,0,13,2,2,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,-0.0000,0.0000,-0.0601
3605,2024,41,201,2,0,1,0,0,0,0,12,2,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.2445
3606,2024,116,203,4,0,1,1,0,1,0,10,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.1134
3607,2024,116,203,4,0,1,0,0,0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1350,0.0000,-0.0000
3608,2024,41,201,2,0,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.0000
3610,2024,116,203,4,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.0000
3611,2024,116,203,4,0,1,0,0,0,0,1,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.1134
3612,2024,41,201,2,0,1,0,0,0,0,5,1,1,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1350,0.0000,0.7495
3613,2024,116,203,4,0,1,1,1,0,0,4,3,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,-0.1350,0.0000,0.0115
3615,2024,116,203,4,0,3,3,0,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.0000
3618,2024,41,201,2,0,5,6,2,4,0,25,3,3,0,0,0,0,0,0,0,3,3,0,6,5,1,1,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.1391
3618,2024,41,201,2,0,9,3,0,3,0,9,1,1,0,0,0,0,0,0,0,3,3,0,1,1,0,0,0,0,2,1,1,1,0,0,0.0000,0.0338,0.4002
3619,2024,41,201,2,0,6,40,28,11,0,77,9,9,1,2,0,0,0,0,0,31,27,1,25,24,3,3,4,4,3,0,7,2,5,0,0.0000,0.0000,1.9956
3620,2024,3,200,1,0,4,58,42,16,0,126,15,15,0,10,0,0,0,0,2,39,36,0,33,31,9,6,4,2,6,2,8,0,7,0,0.0000,0.0000,-0.2893
3621,2024,48,201,2,0,3,11,0,11,0,6,1,1,0,1,0,0,0,0,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0171
3621,2024,48,201,2,0,5,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000
3623,2024,116,203,4,0,9,7,0,7,0,51,6,6,0,0,0,0,0,0,2,7,9,0,5,5,1,1,2,1,2,0,1,0,2,0,0.0000,0.6205,-1.0428
3627,2024,41,201,2,0,7,14,0,14,0,76,9,9,0,0,0,0,0,0,0,12,11,0,8,8,2,2,2,2,2,0,8,2,3,0,0.0000,1.8331,0.5540
3627,2024,41,201,2,0,8,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.0000
3628,2024,116,203,4,0,5,1,1,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0232
3629,2024,116,203,4,0,7,9,0,9,0,30,4,4,0,0,0,0,0,0,0,8,8,0,4,4,0,0,1,1,1,1,4,3,4,0,0.0000,0.2357,1.1593
3629,2024,116,203,4,0,8,8,0,7,0,18,2,2,1,0,0,0,0,0,0,7,8,0,3,3,0,0,4,2,2,1,2,1,0,0,0.0000,0.1782,-0.2029
3633,2024,37,201,2,0,1,3,3,0,0,12,2,2,0,0,0,0,0,0,1,3,2,0,2,2,0,0,1,1,0,0,0,0,0,0,-0.1350,0.0000,0.4128
3635,2024,37,201,2,0,1,0,0,0,0,6,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2700,0.0000,-0.0000
3636,2024,50,201,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.0000
3637,2024,30,200,1,0,1,0,0,0,0,3,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.0000
3638,2024,30,200,1,0,1,1,0,1,0,7,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2700,0.0000,-0.0000
3639,2024,107,203,4,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.0000
3640,2024,37,201,2,0,1,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.0000
3641,2024,37,201,2,0,1,1,0,1,0,4,4,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1350,0.0000,0.3747
3642,2024,107,203,4,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.0000
3643,2024,37,201,2,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.0000
3644,2024,86,202,3,0,2,5,0,5,2,8,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.0251
3645,2024,107,203,4,0,2,7,2,5,2,8,1,1,0,0,0,0,1,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-0.2700,0.0000,0.4883
3649,2024,37,201,2,0,5,17,17,0,0,53,6,6,0,1,0,0,0,0,0,17,17,0,13,13,1,1,3,3,2,0,2,0,0,0,0.0000,0.0000,0.4894
3649,2024,37,201,2,0,6,13,8,4,0,24,3,3,1,3,0,0,0,0,0,7,7,1,5,4,0,0,1,1,1,0,2,2,0,0,0.0000,0.0000,0.1119
3650,2024,107,203,4,0,5,16,11,5,0,48,6,6,0,0,0,0,0,0,2,12,10,0,11,11,4,4,1,1,0,0,0,0,2,0,0.0000,0.0000,1.2825
3652,2024,107,203,4,0,3,53,5,48,0,49,6,6,0,4,0,0,0,0,2,12,12,0,12,11,3,2,1,1,1,1,1,0,0,0,0.0000,0.0000,-0.0552
3652,2024,107,203,4,0,5,1,1,0,0,3,2,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0232
3656,2024,37,201,2,0,7,9,0,9,0,68,8,8,0,0,0,0,0,0,0,9,9,0,4,4,3,3,0,0,2,1,6,1,4,0,0.0000,0.9259,0.1051
3656,2024,37,201,2,0,9,0,0,0,0,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000
3657,2024,107,203,4,0,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.0000
3658,2024,107,203,4,0,9,7,0,7,0,51,6,6,0,0,0,0,0,0,2,7,7,0,4,4,2,2,0,0,0,0,5,1,1,0,0.0000,0.0271,0.1849
3659,2024,37,201,2,0,4,48,26,22,0,70,8,8,0,6,0,0,0,0,0,23,22,0,18,18,2,2,5,3,3,2,5,1,3,0,0.0000,0.0000,1.0459
3660,2024,107,203,4,0,8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.0000
3660,2024,107,203,4,0,9,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0083
3661,2024,47,201,2,0,1,0,0,0,0,6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.0000
3663,2024,114,203,4,0,1,1,1,0,0,6,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0115
3666,2024,47,201,2,0,1,1,1,0,0,3,1,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.0889
3667,2024,24,200,1,0,1,0,0,0,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1350,0.0000,-0.0000
3669,2024,90,202,3,0,1,2,1,1,0,14,2,2,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.2700,0.0000,-0.0603
3670,2024,114,203,4,0,1,1,0,1,0,4,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.2268
3671,2024,47,201,2,0,1,1,0,1,0,13,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1350,0.0000,-0.0780
3672,2024,47,201,2,0,1,2,2,0,0,3,4,0,0,0,0,0,0,0,1,2,2,0,1,1,0,0,1,1,0,0,0,0,0,0,0.0000,0.0000,0.1356
3673,2024,47,201,2,0,1,1,1,0,0,4,4,0,0,0,0,0,0,0,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0158
3675,2024,90,202,3,0,2,43,3,40,29,46,6,5,0,1,0,1,4,2,0,1,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0.1350,0.0000,0.2451
3677,2024,47,201,2,0,3,63,5,58,0,53,7,7,0,3,0,0,0,0,2,12,12,0,14,14,1,1,0,0,1,1,0,0,0,0,0.0000,0.0000,0.3933
3677,2024,47,201,2,0,4,1,1,0,0,4,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0137
3678,2024,114,203,4,0,5,13,10,3,0,57,6,6,0,2,0,0,0,0,0,12,12,0,2,2,5,5,3,3,2,1,1,1,0,0,0.0000,0.0000,1.2875
3680,2024,114,203,4,0,4,18,13,5,0,41,5,5,0,2,0,0,0,0,0,11,9,0,4,4,3,2,2,1,5,3,4,1,2,0,0.0000,0.0000,0.8372
3683,2024,47,201,2,0,6,8,3,3,0,9,1,1,2,1,0,0,0,0,0,4,4,2,5,4,1,0,0,0,0,0,1,0,0,0,0.0000,0.0000,-0.8722
3683,2024,47,201,2,0,7,3,0,3,0,12,2,1,0,0,0,0,0,0,1,3,3,0,1,1,0,0,1,1,1,1,0,0,1,0,0.0000,0.0417,0.3630
3684,2024,90,202,3,0,8,21,0,21,0,55,6,6,0,0,0,0,0,0,0,21,19,0,11,11,2,2,1,1,3,2,8,5,7,0,0.0000,0.3768,2.1669
3685,2024,90,202,3,0,9,4,0,4,0,11,2,1,0,0,0,0,0,0,0,4,4,0,2,2,0,0,1,1,0,0,1,1,1,0,0.0000,0.2431,0.5018
3686,2024,47,201,2,0,7,12,0,12,0,58,8,7,0,0,0,0,0,0,0,12,12,0,4,4,0,0,0,0,3,2,9,6,2,0,0.0000,0.1026,1.7326
3686,2024,47,201,2,0,8,1,0,1,0,2,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0.0000,0.1848,-0.2147
3686,2024,47,201,2,0,9,1,0,1,0,3,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0.0000,0.3197,0.1404
3689,2024,114,203,4,0,7,16,0,16,0,53,6,6,0,0,0,0,0,0,0,16,16,0,9,9,0,0,3,3,2,0,10,4,2,0,0.0000,1.3638,0.8485
3690,2024,114,203,4,0,3,9,0,9,0,6,4,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0027
3691,2024,55,201,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.0000
3699,2024,55,201,2,0,1,1,1,0,0,9,2,2,0,0,0,0,5,2,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.2700,0.0000,0.4513
3700,2024,55,201,2,0,1,0,0,0,0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1350,0.0000,-0.0000
3701,2024,78,202,3,0,1,1,1,0,0,4,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-0.1350,0.0000,0.2684
3703,2024,55,201,2,0,1,1,1,0,0,10,2,2,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,-0.1350,0.0000,0.0158
3704,2024,111,203,4,0,2,18,4,14,7,18,2,2,0,0,0,0,6,2,0,2,2,0,2,2,0,0,2,1,0,0,0,0,0,0,0.0000,0.0000,0.1870
3706,2024,55,201,2,0,3,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0079
3711,2024,78,202,3,0,6,21,14,7,0,52,6,6,0,2,0,0,0,0,1,13,13,0,16,13,1,1,1,1,1,0,3,1,4,0,0.0000,0.0000,0.1251
3712,2024,17,200,1,0,3,25,1,24,0,22,3,3,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0168
3712,2024,17,200,1,0,5,11,6,5,0,51,9,6,0,1,0,0,0,0,2,8,8,0,6,6,3,3,0,0,0,0,0,0,0,0,0.0000,0.0000,0.2322
3714,2024,55,201,2,0,8,4,0,4,0,16,2,2,0,0,0,0,0,0,0,4,4,0,3,3,0,0,1,1,0,0,1,0,3,0,0.0000,0.1110,0.0249
3715,2024,111,203,4,0,9,6,0,6,0,18,2,2,0,0,0,0,0,0,0,5,5,0,4,4,2,2,0,0,0,0,0,0,1,0,0.0000,0.0417,0.1377
3716,2024,111,203,4,0,7,5,0,5,0,18,2,2,0,0,0,0,0,0,0,5,4,0,1,1,2,2,1,1,0,0,4,1,2,0,0.0000,0.1540,0.6692
3717,2024,111,203,4,0,8,5,0,5,0,18,2,2,0,0,0,0,0,0,0,5,4,0,2,2,1,1,0,0,2,1,2,1,3,0,0.0000,-0.1466,0.7292
3723,2024,115,203,4,0,1,0,0,0,0,5,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.1134
3724,2024,115,203,4,0,1,0,0,0,0,5,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1350,0.0000,-0.2268
3725,2024,115,203,4,0,1,3,2,1,0,12,2,2,0,1,0,0,0,0,1,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0229
3726,2024,40,201,2,0,1,1,0,1,0,13,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1350,0.0000,-0.0780
3727,2024,16,200,1,0,1,2,1,1,0,7,3,0,0,0,0,0,0,0,1,2,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0.1350,0.0000,0.0304
3728,2024,40,201,2,0,1,1,1,0,0,13,2,0,0,0,0,0,2,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.2858
3730,2024,40,201,2,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1350,0.0000,-0.0000
